2022/10/19 20:50:09 [error] 31#31: *62 connect() failed (113: No route to host) while connecting to upstream, client: 192.168.16.1, server: www.refshel.com, request: "POST /api/v1/register HTTP/1.1", upstream: "http://192.168.16.6:8081/api/v1/register", host: "localhost:8080"
2022/10/19 21:11:06 [error] 31#31: *64 connect() failed (113: No route to host) while connecting to upstream, client: 192.168.16.1, server: www.refshel.com, request: "PUT /api/v1/users/5 HTTP/1.1", upstream: "http://192.168.16.6:8081/api/v1/users/5", host: "localhost:8080"
2022/10/19 21:17:59 [error] 31#31: *69 connect() failed (113: No route to host) while connecting to upstream, client: 192.168.16.1, server: www.refshel.com, request: "PUT /api/v1/reservations/2 HTTP/1.1", upstream: "http://192.168.16.6:8081/api/v1/reservations/2", host: "localhost:8080"
2022/10/19 21:54:39 [error] 31#31: *1 connect() failed (111: Connection refused) while connecting to upstream, client: 192.168.16.1, server: www.refshel.com, request: "GET /api/v1/ HTTP/1.1", upstream: "http://192.168.16.5:8081/api/v1/", host: "localhost:8080"
2022/10/19 21:54:40 [error] 31#31: *1 connect() failed (111: Connection refused) while connecting to upstream, client: 192.168.16.1, server: www.refshel.com, request: "GET /api/v1/ HTTP/1.1", upstream: "http://192.168.16.5:8081/api/v1/", host: "localhost:8080"
2022/10/19 21:54:41 [error] 31#31: *1 connect() failed (111: Connection refused) while connecting to upstream, client: 192.168.16.1, server: www.refshel.com, request: "GET /api/v1/ HTTP/1.1", upstream: "http://192.168.16.5:8081/api/v1/", host: "localhost:8080"
2022/10/19 21:54:41 [error] 31#31: *1 connect() failed (111: Connection refused) while connecting to upstream, client: 192.168.16.1, server: www.refshel.com, request: "GET /api/v1/ HTTP/1.1", upstream: "http://192.168.16.5:8081/api/v1/", host: "localhost:8080"
2022/10/19 21:55:41 [error] 31#31: *1 connect() failed (111: Connection refused) while connecting to upstream, client: 192.168.16.1, server: www.refshel.com, request: "GET /api/v1/ HTTP/1.1", upstream: "http://192.168.16.5:8081/api/v1/", host: "localhost:8080"
2022/10/19 21:55:42 [error] 31#31: *1 connect() failed (111: Connection refused) while connecting to upstream, client: 192.168.16.1, server: www.refshel.com, request: "GET /api/v1/ HTTP/1.1", upstream: "http://192.168.16.5:8081/api/v1/", host: "localhost:8080"
2022/10/19 21:55:43 [error] 31#31: *1 connect() failed (111: Connection refused) while connecting to upstream, client: 192.168.16.1, server: www.refshel.com, request: "GET /api/v1/ HTTP/1.1", upstream: "http://192.168.16.5:8081/api/v1/", host: "localhost:8080"
2022/10/19 21:55:44 [error] 31#31: *1 connect() failed (111: Connection refused) while connecting to upstream, client: 192.168.16.1, server: www.refshel.com, request: "GET /api/v1/ HTTP/1.1", upstream: "http://192.168.16.5:8081/api/v1/", host: "localhost:8080"
2022/10/19 21:55:44 [error] 31#31: *1 connect() failed (111: Connection refused) while connecting to upstream, client: 192.168.16.1, server: www.refshel.com, request: "GET /api/v1/ HTTP/1.1", upstream: "http://192.168.16.5:8081/api/v1/", host: "localhost:8080"
2022/10/19 21:55:45 [error] 31#31: *1 connect() failed (111: Connection refused) while connecting to upstream, client: 192.168.16.1, server: www.refshel.com, request: "GET /api/v1/ HTTP/1.1", upstream: "http://192.168.16.5:8081/api/v1/", host: "localhost:8080"
2022/10/19 21:55:45 [error] 31#31: *1 connect() failed (111: Connection refused) while connecting to upstream, client: 192.168.16.1, server: www.refshel.com, request: "GET /api/v1/ HTTP/1.1", upstream: "http://192.168.16.5:8081/api/v1/", host: "localhost:8080"
2022/10/19 21:55:45 [error] 31#31: *1 connect() failed (111: Connection refused) while connecting to upstream, client: 192.168.16.1, server: www.refshel.com, request: "GET /api/v1/ HTTP/1.1", upstream: "http://192.168.16.5:8081/api/v1/", host: "localhost:8080"
2022/10/19 21:55:46 [error] 31#31: *1 connect() failed (111: Connection refused) while connecting to upstream, client: 192.168.16.1, server: www.refshel.com, request: "GET /api/v1/ HTTP/1.1", upstream: "http://192.168.16.5:8081/api/v1/", host: "localhost:8080"
2022/10/20 07:53:17 [error] 31#31: *10029 open() "/usr/share/nginx/html/favicon.ico" failed (2: No such file or directory), client: 192.168.16.1, server: www.refshel.com, request: "GET /favicon.ico HTTP/1.1", host: "localhost:8080", referrer: "http://localhost:8080/api/v1/rooms"
2022/10/20 08:03:14 [error] 31#31: *10035 open() "/usr/share/nginx/html/static/img/index.html" failed (2: No such file or directory), client: 192.168.16.1, server: www.refshel.com, request: "GET /static/img/index.html HTTP/1.1", host: "localhost:8080"
2022/10/20 08:04:11 [error] 31#31: *10035 open() "/usr/share/nginx/html/img/index.html" failed (2: No such file or directory), client: 192.168.16.1, server: www.refshel.com, request: "GET /img/index.html HTTP/1.1", host: "localhost:8080"
2022/10/20 08:04:14 [error] 31#31: *10035 open() "/usr/share/nginx/html/img/index" failed (2: No such file or directory), client: 192.168.16.1, server: www.refshel.com, request: "GET /img/index HTTP/1.1", host: "localhost:8080"
2022/10/20 08:21:50 [error] 31#31: *1 connect() failed (111: Connection refused) while connecting to upstream, client: 192.168.48.1, server: www.refshel.com, request: "GET /api/v1/rooms HTTP/1.0", upstream: "http://192.168.48.7:8081/api/v1/rooms", host: "127.0.0.1:8080"
2022/10/20 08:21:50 [error] 31#31: *1 connect() failed (111: Connection refused) while connecting to upstream, client: 192.168.48.1, server: www.refshel.com, request: "GET /api/v1/rooms HTTP/1.0", upstream: "http://192.168.48.4:8082/api/v1/rooms", host: "127.0.0.1:8080"
2022/10/20 08:21:50 [error] 31#31: *1 connect() failed (111: Connection refused) while connecting to upstream, client: 192.168.48.1, server: www.refshel.com, request: "GET /api/v1/rooms HTTP/1.0", upstream: "http://192.168.48.5:8083/api/v1/rooms", host: "127.0.0.1:8080"
2022/10/20 08:21:50 [error] 31#31: *7 no live upstreams while connecting to upstream, client: 192.168.48.1, server: www.refshel.com, request: "GET /api/v1/rooms HTTP/1.0", upstream: "http://backend/api/v1/rooms", host: "127.0.0.1:8080"
2022/10/20 08:21:50 [error] 31#31: *6 no live upstreams while connecting to upstream, client: 192.168.48.1, server: www.refshel.com, request: "GET /api/v1/rooms HTTP/1.0", upstream: "http://backend/api/v1/rooms", host: "127.0.0.1:8080"
2022/10/20 08:21:50 [error] 31#31: *12 no live upstreams while connecting to upstream, client: 192.168.48.1, server: www.refshel.com, request: "GET /api/v1/rooms HTTP/1.0", upstream: "http://backend/api/v1/rooms", host: "127.0.0.1:8080"
